grade06,grade07,grade08,grade09,grade10,grade11,grade12,county_district_school_code,economically_disadvantaged,english_learners,female,homeless,male,migrant,military_connected,in_foster_care,with_disabilities,american_indian_or_alaska_native,asian,black_or_african_american,hispanic,native_hawaiian_or_pacific_islander,two_or_more_races,white,academic_year
0.0,0.0,0.0,215.0,226.0,206.0,174.0,39-4540-010,46.0,10.7,46.0,0.6,54.0,0.0,0.1,0.2,12.0,0.1,1.3,47.5,48.7,0.1,0.4,1.8,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-4540-020,74.4,37.2,,0.3,,0.0,0.7,0.3,10.9,0.3,2.0,34.5,61.1,0.3,0.0,1.7,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-4540-030,64.5,13.6,46.0,0.3,54.0,0.0,0.0,0.0,18.3,0.0,0.3,58.8,37.9,0.0,1.0,2.0,2021-2022
215.0,0.0,0.0,0.0,0.0,0.0,0.0,39-4540-040,49.2,9.4,46.0,0.2,54.0,0.0,0.2,0.4,11.0,0.0,1.3,55.0,40.3,0.0,0.2,3.1,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-4540-050,64.7,16.3,49.0,1.2,51.0,0.0,0.3,0.0,12.5,0.0,2.1,47.8,45.7,0.0,2.1,2.4,2021-2022
0.0,229.0,258.0,0.0,0.0,0.0,0.0,39-4540-060,52.9,9.4,52.0,0.0,48.0,0.0,0.0,0.2,12.1,0.0,1.0,50.0,45.9,0.2,0.4,2.5,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-4540-300,47.8,21.7,,1.0,,0.0,0.0,1.0,11.1,0.5,1.9,38.2,51.7,0.0,2.4,5.3,2021-2022
0.0,0.0,0.0,168.0,162.0,146.0,150.0,39-4550-050,38.2,5.9,48.0,0.3,52.0,0.0,1.7,0.0,15.7,0.0,6.2,11.6,54.6,0.2,0.6,26.8,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-4550-060,38.1,17.8,,1.2,,0.0,0.0,0.0,25.1,0.0,7.7,8.5,53.8,0.4,3.2,26.3,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-4550-080,38.3,15.2,50.0,0.0,50.0,0.0,0.7,0.0,18.5,0.0,4.0,11.9,54.1,0.0,0.3,29.7,2021-2022
145.0,173.0,165.0,0.0,0.0,0.0,0.0,39-4550-085,35.3,3.3,50.0,0.2,50.0,0.0,0.6,0.2,15.3,0.2,5.8,8.2,53.6,0.2,1.2,30.7,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-4550-090,26.5,12.5,46.0,0.0,54.0,0.0,0.6,0.0,23.0,0.3,4.7,9.3,51.0,0.6,0.6,33.5,2021-2022
0.0,0.0,0.0,378.0,386.0,350.0,409.0,39-4670-050,3.5,0.7,51.0,0.1,49.0,0.0,0.0,0.0,16.4,0.1,8.1,8.1,14.9,0.3,4.9,63.5,2021-2022
229.0,233.0,217.0,0.0,0.0,0.0,0.0,39-4670-060,4.1,1.1,46.0,0.0,54.0,0.0,0.0,0.0,17.2,0.0,10.4,8.8,16.4,0.2,4.2,59.9,2021-2022
224.0,216.0,204.0,0.0,0.0,0.0,0.0,39-4670-065,1.2,0.4,51.0,0.0,49.0,0.0,0.0,0.0,14.3,0.0,12.6,5.3,12.5,0.1,4.8,64.7,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-4670-070,5.8,5.8,52.0,0.5,48.0,0.0,0.0,0.0,15.4,0.0,10.5,7.1,20.7,0.0,5.0,56.8,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-4670-080,4.8,5.1,46.0,1.0,54.0,0.0,0.0,0.0,19.8,0.5,11.6,9.2,15.2,0.2,6.5,56.8,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-4670-085,1.3,1.7,52.0,0.0,48.0,0.0,0.0,0.0,14.6,0.4,14.6,6.1,12.3,0.0,4.0,62.6,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-4670-090,1.8,2.8,55.0,0.0,45.0,0.0,0.0,0.0,18.0,0.8,14.9,5.4,13.4,0.3,6.4,58.9,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-4670-105,0.2,0.2,51.0,0.0,49.0,0.0,0.0,0.0,17.6,0.4,12.2,2.8,10.0,0.0,6.4,68.1,2021-2022
0.0,0.0,0.0,186.0,148.0,149.0,111.0,39-5000-010,8.8,2.0,49.0,0.5,51.0,0.0,0.5,0.0,19.0,0.0,6.2,15.5,26.5,0.7,2.6,48.4,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5000-050,4.7,2.5,50.0,0.0,50.0,0.0,0.7,0.0,13.8,0.0,7.7,12.1,17.7,1.4,6.0,55.2,2021-2022
173.0,168.0,197.0,0.0,0.0,0.0,0.0,39-5000-060,14.5,2.2,48.0,0.4,52.0,0.0,0.2,0.4,16.4,0.0,8.0,15.1,16.5,0.7,5.2,54.5,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5000-070,11.6,4.5,,0.0,,0.0,0.4,0.0,17.9,0.0,3.1,12.1,18.3,1.3,5.8,59.4,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5000-090,10.6,1.3,,0.0,,0.0,0.4,0.0,13.7,0.0,12.4,11.9,17.3,0.9,4.9,52.7,2021-2022
0.0,0.0,0.0,297.0,292.0,271.0,290.0,39-5090-050,11.7,2.7,51.0,0.0,49.0,0.0,0.0,0.0,10.7,0.3,8.4,3.7,20.0,0.0,6.3,61.4,2021-2022
338.0,308.0,311.0,0.0,0.0,0.0,0.0,39-5090-060,10.2,3.5,51.0,0.0,49.0,0.0,0.0,0.1,12.6,0.2,8.1,4.5,21.2,0.0,6.5,59.5,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5090-070,11.5,6.2,49.0,0.0,51.0,0.0,0.0,0.0,13.4,0.3,12.1,3.3,15.7,0.0,3.0,65.6,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5090-080,4.1,2.2,50.0,0.0,50.0,0.0,0.0,0.0,17.1,0.3,14.9,3.5,9.8,0.0,2.8,68.7,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5090-090,21.0,9.3,,0.0,,0.0,0.0,0.0,16.6,0.0,13.2,7.3,32.7,0.0,4.9,42.0,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5090-100,1.5,1.8,47.0,0.0,53.0,0.0,0.0,0.0,10.0,0.0,13.0,4.2,10.0,0.0,6.7,66.1,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5090-120,10.9,6.2,51.0,0.3,49.0,0.0,0.0,0.0,12.1,0.0,15.9,2.8,15.9,0.0,5.9,59.5,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5090-150,16.3,8.9,,0.0,,0.0,0.0,0.0,22.0,0.0,13.0,8.1,24.4,0.0,7.3,47.2,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5090-160,7.3,3.4,,0.6,,0.0,0.0,0.0,16.8,0.6,20.1,1.1,15.6,0.0,5.6,57.0,2021-2022
0.0,1.0,4.0,3.0,11.0,10.0,8.0,39-5245-010,16.2,0.0,,2.7,,0.0,0.0,0.0,100.0,0.0,0.0,40.5,27.0,0.0,0.0,32.4,2021-2022
0.0,0.0,0.0,18.0,25.0,29.0,13.0,39-5245-020,70.6,0.0,,4.7,,0.0,0.0,1.2,0.0,0.0,1.2,27.1,70.6,0.0,0.0,1.2,2021-2022
0.0,0.0,0.0,28.0,22.0,31.0,16.0,39-5245-025,60.8,0.0,,2.1,,0.0,0.0,0.0,10.3,0.0,0.0,40.2,57.7,0.0,0.0,2.1,2021-2022
0.0,4.0,0.0,3.0,5.0,1.0,43.0,39-5245-030,10.7,3.6,,0.0,,0.0,0.0,0.0,100.0,0.0,10.7,42.9,21.4,0.0,0.0,25.0,2021-2022
8.0,2.0,2.0,0.0,0.0,0.0,0.0,39-5245-050,8.2,2.0,,2.0,,0.0,4.1,0.0,100.0,0.0,16.3,30.6,28.6,0.0,2.0,22.4,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,18.0,39-5245-300,5.6,0.0,,0.0,,0.0,5.6,0.0,100.0,0.0,22.2,11.1,16.7,0.0,0.0,50.0,2021-2022
0.0,0.0,0.0,80.0,74.0,71.0,81.0,39-5260-020,13.1,0.0,70.0,0.0,30.0,0.0,0.0,0.0,0.0,0.3,31.4,12.4,25.2,0.3,1.0,29.4,2021-2022
0.0,0.0,0.0,76.0,75.0,77.0,58.0,39-5260-030,6.3,0.0,,0.0,,0.0,0.0,0.0,1.7,0.3,31.5,10.8,21.0,0.3,1.4,34.6,2021-2022
0.0,0.0,0.0,63.0,55.0,56.0,56.0,39-5260-035,3.5,0.0,,0.0,,0.0,0.4,0.0,2.6,0.0,6.1,20.0,26.1,0.0,3.0,44.8,2021-2022
0.0,0.0,0.0,86.0,79.0,68.0,73.0,39-5260-040,7.2,0.0,42.0,0.0,58.0,0.0,0.0,0.0,1.3,0.0,38.2,5.9,22.9,0.0,2.6,30.4,2021-2022
0.0,0.0,0.0,137.0,128.0,115.0,130.0,39-5260-050,10.2,0.0,69.0,0.0,31.0,0.0,0.0,0.0,1.8,0.0,10.0,18.8,27.3,0.6,3.5,39.8,2021-2022
0.0,0.0,0.0,0.0,3.0,3.0,4.0,39-5260-300,30.0,0.0,,0.0,,0.0,0.0,0.0,30.0,0.0,0.0,40.0,40.0,0.0,0.0,20.0,2021-2022
0.0,0.0,0.0,1.0,34.0,87.0,122.0,39-5260-301,21.0,0.6,,0.2,,0.2,2.1,0.4,51.1,0.0,3.1,23.9,30.1,0.0,2.3,40.6,2021-2022
0.0,0.0,0.0,2.0,9.0,10.0,7.0,39-5260-302,3.6,0.0,,0.0,,0.0,0.0,3.6,10.7,0.0,0.0,35.7,64.3,0.0,0.0,0.0,2021-2022
0.0,0.0,0.0,608.0,547.0,527.0,580.0,39-5290-050,4.7,3.9,47.0,0.9,53.0,0.0,0.3,0.2,16.4,0.0,8.4,49.5,26.4,0.3,1.5,13.8,2021-2022
302.0,338.0,355.0,0.0,0.0,0.0,0.0,39-5290-060,5.5,5.8,49.0,1.4,51.0,0.0,0.2,0.3,13.9,0.1,8.3,48.6,29.4,0.3,2.3,10.9,2021-2022
255.0,233.0,242.0,0.0,0.0,0.0,0.0,39-5290-070,4.1,4.1,48.0,0.4,52.0,0.0,0.4,0.0,16.4,0.4,9.6,31.3,34.1,0.1,3.1,21.3,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5290-080,3.6,9.1,45.0,1.0,55.0,0.0,0.5,0.0,31.5,0.0,6.8,32.3,27.6,1.3,2.6,29.4,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5290-083,6.7,7.1,49.0,0.5,51.0,0.0,0.5,0.5,13.1,0.2,9.7,39.4,30.7,0.5,3.3,16.3,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5290-085,4.9,4.7,48.0,1.1,52.0,0.0,0.6,0.2,16.9,0.0,10.0,41.4,29.7,0.0,2.4,16.5,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5290-090,6.2,10.3,46.0,1.3,54.0,0.0,0.5,0.3,13.1,0.0,7.7,30.3,36.2,0.5,3.8,21.5,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5290-100,8.3,10.8,47.0,1.3,53.0,0.0,0.2,0.0,9.5,0.4,4.9,65.5,17.6,0.4,3.6,7.6,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5290-130,6.1,6.5,49.0,0.9,51.0,0.0,0.0,0.4,15.7,0.2,5.6,38.2,30.1,0.0,5.2,20.7,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5290-140,3.3,11.3,50.0,0.2,50.0,0.0,0.4,0.2,10.2,0.2,10.4,22.4,34.3,0.4,4.8,27.6,2021-2022
0.0,0.0,0.0,462.0,450.0,468.0,455.0,39-5730-050,1.5,0.2,48.0,0.0,52.0,0.0,0.1,0.0,19.1,0.0,7.7,2.6,8.0,0.1,2.4,79.2,2021-2022
240.0,208.0,233.0,0.0,0.0,0.0,0.0,39-5730-060,0.4,0.0,50.0,0.0,50.0,0.0,0.4,0.0,18.8,0.0,7.2,0.4,5.9,0.0,1.9,84.6,2021-2022
273.0,261.0,239.0,0.0,0.0,0.0,0.0,39-5730-070,1.8,0.5,49.0,0.0,50.0,0.0,0.0,0.0,19.9,0.0,13.2,4.0,5.8,0.3,2.8,73.9,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5730-100,0.4,0.9,49.0,0.0,51.0,0.0,0.2,0.0,14.8,0.0,10.9,1.3,6.1,0.0,5.0,76.7,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5730-120,0.2,0.4,49.0,0.0,51.0,0.0,0.0,0.0,12.6,0.0,16.0,3.1,6.7,0.0,4.9,69.4,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5730-140,1.8,4.5,46.0,0.0,54.0,0.0,0.0,0.0,25.1,0.0,10.1,3.3,12.2,0.0,5.1,69.3,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5730-145,2.5,1.0,46.0,0.0,54.0,0.0,0.0,0.0,20.7,0.0,15.3,2.2,4.9,0.5,5.4,71.6,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5730-150,0.0,0.0,,0.0,,0.0,1.2,0.0,17.4,0.0,9.5,0.4,8.7,0.0,6.7,74.7,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5730-160,0.3,0.3,45.0,0.0,55.0,0.0,0.0,0.0,25.7,0.0,7.1,1.2,5.9,0.0,1.9,83.9,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39-5730-170,2.0,3.5,,0.0,,0.0,0.0,0.0,35.3,0.0,13.7,2.7,14.1,0.0,5.5,63.9,2021-2022
11.0,14.0,11.0,0.0,0.0,0.0,0.0,39-5810-060,20.6,0.0,,0.0,,0.0,0.0,0.0,12.8,0.0,0.0,7.1,26.2,0.0,7.1,59.6,2021-2022
53.0,33.0,44.0,0.0,0.0,0.0,0.0,41-0030-010,6.2,2.6,,0.0,,0.0,0.0,0.0,20.1,0.0,2.9,10.6,15.0,0.0,7.0,64.5,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41-0030-020,5.3,1.3,,0.0,,1.3,0.0,0.0,21.7,0.0,1.3,2.6,14.5,0.0,11.2,70.4,2021-2022
16.0,25.0,16.0,0.0,0.0,0.0,0.0,41-0070-010,27.2,0.0,,0.0,,0.0,0.0,1.0,13.8,0.0,3.1,8.7,17.4,0.0,3.1,67.7,2021-2022
0.0,0.0,0.0,80.0,90.0,97.0,100.0,41-0280-020,5.4,0.0,53.0,0.0,47.0,0.0,0.0,0.8,13.9,0.8,0.8,2.2,9.5,0.0,3.0,83.7,2021-2022
28.0,23.0,29.0,0.0,0.0,0.0,0.0,41-0280-030,2.4,0.0,,0.0,,0.0,0.0,0.8,21.6,0.0,0.8,1.6,12.0,0.0,4.4,81.2,2021-2022
64.0,0.0,0.0,0.0,0.0,0.0,0.0,41-0400-030,12.7,0.0,47.0,0.2,53.0,0.0,1.1,0.2,26.2,0.0,0.0,0.2,10.2,0.5,5.9,83.3,2021-2022
29.0,0.0,0.0,0.0,0.0,0.0,0.0,41-1620-050,13.1,0.0,,0.0,,0.0,0.5,0.0,7.1,0.0,2.0,3.5,18.2,0.0,1.5,74.7,2021-2022
18.0,0.0,0.0,0.0,0.0,0.0,0.0,41-1670-050,5.9,0.0,,0.0,,0.0,1.5,0.0,14.1,0.0,0.0,5.2,8.1,0.0,5.2,81.5,2021-2022
57.0,67.0,71.0,0.0,0.0,0.0,0.0,41-1785-040,7.7,3.0,54.0,0.3,46.0,0.0,0.0,0.3,19.9,0.0,2.1,1.2,17.9,0.3,3.6,75.0,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41-1785-050,4.7,4.0,,0.3,,0.0,0.0,0.3,24.2,0.0,2.7,1.0,10.1,0.7,2.3,83.2,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41-1840-040,7.6,0.5,53.0,0.0,47.0,0.2,2.3,0.5,21.2,0.0,6.5,8.5,15.4,0.5,4.4,64.7,2021-2022
68.0,75.0,88.0,0.0,0.0,0.0,0.0,41-1840-070,5.2,0.4,,0.0,,0.4,0.0,0.0,19.0,0.0,9.5,16.9,7.8,0.4,0.4,64.9,2021-2022
0.0,0.0,0.0,223.0,229.0,225.0,193.0,41-1870-050,11.1,7.9,50.0,0.1,50.0,1.7,0.6,0.2,15.7,0.1,3.2,3.8,25.1,0.0,2.8,65.1,2021-2022
121.0,111.0,121.0,0.0,0.0,0.0,0.0,41-1870-060,19.8,8.4,50.0,0.0,50.0,2.3,0.6,0.0,21.5,0.8,3.0,3.2,34.8,0.0,3.2,55.1,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41-1870-070,27.5,16.9,,0.0,,1.4,0.7,0.0,24.6,0.0,5.3,1.8,45.1,0.7,3.9,43.3,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41-1870-090,31.7,20.9,48.0,0.5,52.0,8.7,0.8,0.5,20.3,0.3,3.5,2.7,35.0,0.0,2.2,56.4,2021-2022
22.0,20.0,30.0,0.0,0.0,0.0,0.0,41-2040-030,8.0,0.0,,0.0,,0.0,0.5,0.5,18.6,0.0,0.0,1.0,5.0,0.0,1.0,93.0,2021-2022
9.0,14.0,14.0,0.0,0.0,0.0,0.0,41-2250-050,7.7,0.0,,0.0,,0.0,0.0,0.8,25.4,0.0,0.0,3.8,10.8,0.8,0.8,83.8,2021-2022
18.0,0.0,0.0,0.0,0.0,0.0,0.0,41-2470-040,21.1,0.0,,0.0,,0.0,0.0,0.0,21.7,0.0,2.4,0.6,6.0,0.0,5.4,85.5,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41-2790-050,10.4,0.8,46.0,1.1,54.0,0.0,1.4,0.6,21.9,0.6,9.3,18.8,18.0,0.3,2.5,50.6,2021-2022
93.0,97.0,78.0,0.0,0.0,0.0,0.0,41-2790-060,7.3,2.2,47.0,0.3,53.0,0.0,0.0,0.0,16.6,0.3,6.7,14.9,9.8,0.3,0.8,67.1,2021-2022
73.0,0.0,0.0,0.0,0.0,0.0,0.0,41-2970-050,27.6,8.8,48.0,8.8,52.0,0.4,0.7,0.0,17.6,0.0,2.7,6.8,30.5,0.0,3.6,56.4,2021-2022
0.0,105.0,106.0,108.0,114.0,100.0,118.0,41-3675-050,6.0,0.0,48.0,0.2,52.0,0.0,0.0,0.2,16.1,0.2,1.1,2.8,10.0,0.3,1.5,84.2,2021-2022
33.0,31.0,34.0,0.0,0.0,0.0,0.0,41-3890-050,12.4,0.0,,0.0,,0.0,2.3,0.4,18.8,0.0,3.0,3.0,10.2,0.4,3.0,80.5,2021-2022
0.0,0.0,0.0,446.0,479.0,425.0,418.0,41-4100-050,23.5,1.2,48.0,0.6,52.0,0.0,0.3,0.4,20.0,0.1,3.8,17.6,20.2,0.2,3.2,54.9,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41-4100-070,68.2,12.7,53.0,0.8,47.0,0.0,0.0,0.8,14.4,0.3,0.8,22.9,24.0,0.0,7.5,44.5,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41-4100-105,64.8,10.4,48.0,1.2,52.0,0.0,0.0,0.7,25.6,0.2,1.2,22.2,24.9,0.3,9.1,42.1,2021-2022
223.0,244.0,228.0,0.0,0.0,0.0,0.0,41-4100-110,55.3,4.9,46.0,0.6,54.0,0.0,0.0,0.9,27.8,0.1,0.7,23.0,30.8,0.0,6.8,38.6,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41-4100-150,51.6,4.2,46.0,1.8,54.0,0.0,0.7,0.4,14.0,0.0,0.2,20.2,22.0,0.2,11.8,45.6,2021-2022
28.0,32.0,36.0,0.0,0.0,0.0,0.0,41-4200-040,16.6,0.0,47.0,0.3,53.0,0.0,0.0,0.0,23.8,0.0,0.0,6.6,15.9,0.0,1.3,76.2,2021-2022
0.0,0.0,0.0,113.0,102.0,101.0,103.0,41-5460-050,8.4,0.0,42.0,0.0,58.0,0.0,0.2,0.5,13.4,0.0,1.9,4.1,12.6,0.0,2.4,79.0,2021-2022
0.0,0.0,0.0,307.0,259.0,243.0,296.0,41-5465-050,9.5,1.8,48.0,0.1,52.0,0.0,0.5,0.0,16.0,0.0,3.3,8.3,17.5,0.1,1.8,68.9,2021-2022
0.0,233.0,277.0,0.0,0.0,0.0,0.0,41-5465-060,13.5,0.8,49.0,1.0,51.0,0.0,0.8,0.6,15.9,0.2,3.5,8.0,24.1,0.0,2.2,62.0,2021-2022
56.0,0.0,0.0,0.0,0.0,0.0,0.0,41-5480-055,27.5,0.3,47.0,0.7,52.0,0.0,0.0,0.3,18.7,0.0,2.0,7.9,24.9,0.7,1.6,63.0,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41-5480-060,28.6,0.0,,0.5,,0.0,1.0,1.0,10.3,0.0,5.9,7.4,22.7,0.0,6.9,57.1,2021-2022
71.0,0.0,0.0,0.0,0.0,0.0,0.0,41-5530-040,19.7,0.0,,0.9,,0.0,0.9,0.0,26.6,0.0,3.4,3.0,10.7,0.0,4.7,78.1,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41-5530-050,22.6,0.0,,0.6,,0.0,0.0,0.0,19.0,0.0,3.0,6.0,12.5,0.0,3.6,75.0,2021-2022
30.0,29.0,28.0,0.0,0.0,0.0,0.0,41-5780-050,9.4,2.0,,0.0,,0.0,0.0,0.0,15.3,0.0,0.8,1.6,6.7,0.0,5.9,85.1,2021-2022
0.0,0.0,0.0,49.0,36.0,42.0,39.0,80-6010-910,59.5,6.6,,0.0,,0.0,0.0,0.0,17.5,0.0,0.0,43.8,54.7,0.0,0.6,0.9,2021-2022
91.0,80.0,83.0,93.0,93.0,84.0,83.0,80-6013-900,48.8,5.5,53.0,0.0,47.0,0.0,0.5,0.1,8.5,0.2,9.0,10.3,48.8,0.1,0.7,30.9,2021-2022
83.0,84.0,84.0,75.0,67.0,79.0,71.0,80-6017-932,79.3,11.3,53.0,0.0,47.0,0.0,0.3,0.0,10.8,0.1,0.3,52.9,44.5,0.1,1.3,0.9,2021-2022
129.0,167.0,146.0,106.0,74.0,41.0,42.0,80-6018-900,24.6,2.5,50.0,0.0,50.0,0.0,0.0,0.0,8.5,0.6,48.3,22.5,15.6,0.2,2.4,10.4,2021-2022
74.0,75.0,74.0,0.0,0.0,0.0,0.0,80-6020-985,75.8,0.0,,0.0,,0.0,0.0,0.3,15.4,0.0,1.7,92.3,6.0,0.0,0.0,0.0,2021-2022
99.0,97.0,103.0,0.0,0.0,0.0,0.0,80-6021-905,28.7,2.1,54.0,0.0,46.0,0.2,0.0,0.1,10.4,0.2,0.6,30.6,67.3,0.1,0.4,0.8,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-6022-990,76.0,0.0,52.0,0.0,48.0,0.0,0.3,0.0,2.1,0.0,0.6,92.9,5.3,0.0,1.2,0.0,2021-2022
76.0,74.0,78.0,0.0,0.0,0.0,0.0,80-6025-907,97.7,11.9,53.0,0.0,47.0,0.0,0.0,0.0,10.8,0.0,1.4,16.2,82.4,0.0,0.0,0.0,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-6026-908,14.3,0.0,,0.0,,0.0,0.0,0.0,3.2,0.0,15.6,16.9,12.3,0.0,3.9,51.3,2021-2022
40.0,41.0,35.0,0.0,0.0,0.0,0.0,80-6028-910,37.0,1.0,52.0,0.5,48.0,1.5,0.0,0.5,7.3,0.0,2.7,29.4,53.0,0.0,1.7,13.1,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-6029-911,76.7,10.3,,0.9,,0.0,0.0,1.3,12.6,0.0,0.0,77.6,22.0,0.0,0.0,0.4,2021-2022
38.0,33.0,44.0,0.0,0.0,0.0,0.0,80-6030-912,48.1,14.8,54.0,0.0,46.0,0.0,0.0,0.0,8.2,0.3,32.1,9.6,22.0,0.3,6.6,29.1,2021-2022
0.0,31.0,57.0,67.0,74.0,108.0,69.0,80-6032-901,83.5,17.0,57.0,0.0,43.0,0.0,0.0,0.0,5.7,0.0,0.0,3.2,95.8,0.0,0.7,0.2,2021-2022
0.0,0.0,0.0,58.0,66.0,64.0,47.0,80-6033-902,63.0,8.5,,0.0,,0.0,0.0,0.0,10.6,0.0,0.9,34.9,63.4,0.0,0.0,0.9,2021-2022
46.0,39.0,41.0,0.0,0.0,0.0,0.0,80-6036-921,9.8,2.9,46.0,0.0,54.0,0.0,0.0,0.0,8.1,0.2,14.4,2.7,26.4,0.7,0.2,55.3,2021-2022
54.0,51.0,40.0,0.0,0.0,0.0,0.0,80-6041-916,6.4,2.7,54.0,0.4,46.0,0.4,0.0,0.0,10.4,0.0,37.3,6.9,7.1,0.0,2.8,45.9,2021-2022
175.0,190.0,136.0,92.0,95.0,90.0,87.0,80-6053-917,89.3,1.4,48.0,0.2,52.0,0.0,0.0,0.6,13.1,0.0,0.0,51.1,1.9,0.0,0.0,0.1,2021-2022
0.0,0.0,0.0,90.0,95.0,93.0,70.0,80-6057-938,58.6,10.1,53.0,0.3,47.0,0.0,0.0,0.0,17.2,0.0,0.0,79.3,20.4,0.0,0.3,0.0,2021-2022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-6058-939,96.6,18.6,,0.0,,0.0,0.0,0.8,8.7,0.0,0.0,51.3,47.5,0.0,0.8,0.4,2021-2022
27.0,28.0,22.0,0.0,0.0,0.0,0.0,80-6060-942,96.1,6.5,49.0,0.6,51.0,0.0,0.3,0.0,17.8,0.0,1.3,75.1,20.1,0.0,1.6,1.9,2021-2022
43.0,37.0,43.0,0.0,0.0,0.0,0.0,80-6064-946,95.2,0.0,54.0,0.0,46.0,0.0,0.0,0.3,19.1,0.5,0.8,85.1,13.5,0.0,0.0,0.0,2021-2022
30.0,29.0,25.0,0.0,0.0,0.0,0.0,80-6069-952,38.2,1.1,,0.4,,0.0,0.4,2.1,10.5,0.0,0.0,53.7,34.4,0.0,3.9,8.1,2021-2022
40.0,38.0,41.0,0.0,0.0,0.0,0.0,80-6076-961,29.1,0.0,54.0,0.0,46.0,0.0,0.8,0.0,10.3,0.0,2.0,82.1,12.3,0.0,1.4,2.2,2021-2022
21.0,22.0,22.0,0.0,0.0,0.0,0.0,80-6079-964,84.6,10.1,52.0,0.0,48.0,0.5,0.7,0.0,11.1,0.3,0.2,20.0,79.5,0.0,0.0,0.0,2021-2022
174.0,90.0,91.0,83.0,74.0,72.0,65.0,80-6080-966,72.3,8.6,53.0,0.0,47.0,0.0,0.2,0.1,8.9,0.3,3.6,7.4,83.7,0.1,0.4,4.5,2021-2022
50.0,51.0,49.0,39.0,38.0,41.0,31.0,80-6081-967,10.4,4.2,51.0,0.0,49.0,0.0,0.0,0.0,4.2,1.0,56.8,19.0,4.8,0.2,4.8,13.4,2021-2022
119.0,119.0,122.0,119.0,116.0,117.0,0.0,80-6082-963,74.8,7.1,51.0,0.0,49.0,3.2,0.0,0.2,7.0,0.6,17.2,29.8,29.5,0.3,3.0,19.7,2021-2022
