gs_school_name,gs_school_address,gs_school_link,rating
Vailsburg Christian Academy,"962 S Orange Ave 970, Newark, NJ, 07106",https://www.greatschools.org/new-jersey/newark/3155-Vailsburg-Christian-Academy/,
The Montclair Kimberley Academy,"201 Valley Road, Montclair, NJ, 07042",https://www.greatschools.org/new-jersey/montclair/3156-The-Montclair-Kimberley-Academy/,
The Wardlaw-Hartridge School,"1295 Inman Avenue, Edison, NJ, 08820",https://www.greatschools.org/new-jersey/edison/3157-The-Wardlaw-Hartridge-School/,
St. Francis De Sales Regional School,"102 W Gloucester Pike, Barrington, NJ, 08007",https://www.greatschools.org/new-jersey/barrington/3160-St.-Francis-De-Sales-Regional-School/,
Holy Trinity School,"375 Exchange Place, Long Branch, NJ, 07740",https://www.greatschools.org/new-jersey/long-branch/3161-Holy-Trinity-School/,
St Marys School,"538 CHURCH ST, Middletown Township, NJ, 07748",https://www.greatschools.org/new-jersey/middletown/3162-St-Marys-School/,
St. Peter the Apostle Elementary School,"175 Somerset St, New Brunswick, NJ, 08901",https://www.greatschools.org/new-jersey/new-brunswick/3163-St.-Peter-The-Apostle-Elementary-School/,
Bergen County Christian Academy,"15 Conklin Place, Hackensack, NJ, 07601",https://www.greatschools.org/new-jersey/hackensack/3164-Bergen-County-Christian-Academy/,
The Rumson Country Day School,"35 BELLEVUE AVE, Rumson, NJ, 07760",https://www.greatschools.org/new-jersey/rumson/3165-The-Rumson-Country-Day-School/,
Learning Institute Of Union City,"324 34th Street, Union City, NJ, 07087",https://www.greatschools.org/new-jersey/union-city/3166-Learning-Institute-Of-Union-City/,
Faith Christian School,"2111 KUSER RD, Hamilton Township, NJ, 08690",https://www.greatschools.org/new-jersey/hamilton-township/3167-Faith-Christian-School/,
Woodland Country Day School,"1216 Roadstown Road, Bridgeton, NJ, 08302",https://www.greatschools.org/new-jersey/bridgeton/3168-Woodland-Country-Day-School/,
Calvary Christian School,"594 Beverly Rancocas Road, Willingboro, NJ, 08046",https://www.greatschools.org/new-jersey/willingboro/3169-Calvary-Christian-School/,
New Albany Elementary School,"2701 New Albany Road, Cinnaminson, NJ, 08077",https://www.greatschools.org/new-jersey/cinnaminson/317-New-Albany-Elementary-School/,
Bethel Baptist Christian School,"1704 Springdale Rd, Cherry Hill, NJ, 08003",https://www.greatschools.org/new-jersey/cherry-hill/3170-Bethel-Baptist-Christian-School/,
Ability School,"75 Knickerbocker Road, Englewood, NJ, 07631",https://www.greatschools.org/new-jersey/englewood/3171-Ability-School/,
Bais Rochel,"115 Carey Street, Lakewood, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood-township/3173-Bais-Rochel/,
Broad St. Children's Academy,"810 Broad St, Clifton, NJ, 07013",https://www.greatschools.org/new-jersey/clifton/3174-Broad-St.-Childrens-Academy/,
Kathy Dunn Cultural Center,"167 Kipp Avenue, Hasbrouck Heights, NJ, 07604",https://www.greatschools.org/new-jersey/hasbrouck-heights/3176-Kathy-Dunn-Cultural-Center/,
Apple Montessori Schools Edgewater,"8 Adelaide Place, Edgewater, NJ, 07020",https://www.greatschools.org/new-jersey/edgewater/3177-Apple-Montessori-Schools-Edgewater/,
The King's Christian School,"5 Carnegie Plaza, Cherry Hill, NJ, 08003",https://www.greatschools.org/new-jersey/cherry-hill/3180-The-Kings-Christian-School/,
Tower Hill School,"255 Harding Road, Red Bank, NJ, 07701",https://www.greatschools.org/new-jersey/red-bank/3181-Tower-Hill-School/,
Trinity Christian School,"160 Changebridge Road, Montville, NJ, 07045",https://www.greatschools.org/new-jersey/montville/3182-Trinity-Christian-School/,
Calvary Academy,"1133 East County Line Road, Lakewood, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood/3183-Calvary-Academy/,
Jamas Children's University,"141 Hoffman Boulevard, East Orange, NJ, 07017",https://www.greatschools.org/new-jersey/east-orange/3185-Jamas-Childrens-University/,
Cherry Hill Montessori School,"1825 Garden Avenue, Cherry Hill, NJ, 08003",https://www.greatschools.org/new-jersey/cherry-hill/3186-Cherry--Hill---Montessori--School/,
Everitt Academy,"P.O. Box 440, Peapack, NJ, 07977",https://www.greatschools.org/new-jersey/peapack/3187-Everitt-Academy/,
Sinai School,"110 S Orange Ave, Livingston, NJ, 07039",https://www.greatschools.org/new-jersey/livingston/3189-Sinai-School/,
Al-Hikmah Elementary School,"278 North 8th Street, Prospect Park, NJ, 07508",https://www.greatschools.org/new-jersey/prospect-park/3190-Al-Hikmah-Elementary-School/,
St. Mary Academy,"400 Doc Cramer Boulevard, Stafford Township, NJ, 08050",https://www.greatschools.org/new-jersey/stafford-township/3192-All-Saints-Regional-Catholic-School/,
Bais Yaakov of Passaic High School,"181 Pennington Avenue, Passaic, NJ, 07055",https://www.greatschools.org/new-jersey/passaic/3193-Bais-Yaakov-Of-Passaic-High-School/,
Learning Institute of Union City,"3300 New York Ave, Union City, NJ, 07087",https://www.greatschools.org/new-jersey/union-city/3195-Learning-Institute-Of-Union-City/,
Cedar Cliff Academy,"1 Brooks Plz, Newton, NJ, 07860",https://www.greatschools.org/new-jersey/newton/3196-Cedar-Cliff-Academy/,
Children of the King Academy,"167 Cedar Ave, Long Branch, NJ, 07740",https://www.greatschools.org/new-jersey/long-branch/3197-Children-Of-The-King-Academy/,
Creative Achievement Academy 3,"P.O. Box 865, Vineland, NJ, 08362",https://www.greatschools.org/new-jersey/vineland/3199-Creative-Achievement-Academy-3/,
Hillside Elementary School,"89 Hillside Avenue, Allendale, NJ, 07401",https://www.greatschools.org/new-jersey/allendale/32-Hillside-Elementary-School/,
Perth Amboy Catholic Primary School,"Brace & Carlock Avenues, Perth Amboy, NJ, 08861",https://www.greatschools.org/new-jersey/perth-amboy/3202-Perth-Amboy-Catholic-Primary-School/,
Islamic Day School,,https://www.greatschools.org/new-jersey/asbury-park/3205-Islamic-Day-School/,
Jin-A Child Care Center,"77 Jay Street, Clifton, NJ, 07013",https://www.greatschools.org/new-jersey/clifton/3207-Jin-A-Child-Care-Center/,
Living Word Christian Academy,"81 Hwy 35, Neptune City, NJ, 07753",https://www.greatschools.org/new-jersey/neptune-city/3208-Living-Word-Christian-Academy/,
Messiah Christian High School,"100 East 22nd St, Bayonne, NJ, 07002",https://www.greatschools.org/new-jersey/bayonne/3209-Messiah-Christian-High-School/,
Moorestown Children's School,"760 Garwood Road, Moorestown, NJ, 08057",https://www.greatschools.org/new-jersey/moorestown/3210-Moorestown-Childrens-School/,
Moshe Aaron Yeshiva High School,"34 Charles St, South River, NJ, 08882",https://www.greatschools.org/new-jersey/south-river/3211-Moshe-Aaron-Yeshiva-High-School/,
New Life Christian School,"201 Whittier Avenue, Dunellen, NJ, 08812",https://www.greatschools.org/new-jersey/dunellen/3212-New-Life-Christian-School/,
Provision of Promise Academy,"33 Littleton Ave, Newark, NJ, 07107",https://www.greatschools.org/new-jersey/newark/3215-Provision-Of-Promise-Academy/,
Sage Day at Rochelle Park,"295 Rochelle Avenue, Rochelle Park, NJ, 07662",https://www.greatschools.org/new-jersey/rochelle-park/3216-Sage-Day-At-Rochelle-Park/,
St. Mary Elementary School,"301 2nd Street, South Amboy, NJ, 08879",https://www.greatschools.org/new-jersey/south-amboy/3217-St.-Mary-Elementary-School/,
Perth Amboy Catholic Intermedi,"500 State St., Perth Amboy, NJ, 08861",https://www.greatschools.org/new-jersey/perth-amboy/3219-Perth-Amboy-Catholic-Intermedi/,
Star Bright Christian Learning Center,"145 Park Avenue, Plainfield, NJ, 07060",https://www.greatschools.org/new-jersey/plainfield/3220-Star-Bright-Christian-Learning-Center/,
The Studio for Experiential,"2 Fiddlers Creek Rd, Titusville, NJ, 08560",https://www.greatschools.org/new-jersey/titusville/3221-The-Studio-For-Experiential/,
The San Miguel School,"836 S 4th St, Camden, NJ, 08103",https://www.greatschools.org/new-jersey/camden/3222-The-San-Miguel-School/,
Theodore Brown Christian Acade,"P.O. Box 5419, Hillside, NJ, 07205",https://www.greatschools.org/new-jersey/hillside/3223-Theodore-Brown-Christian-Acade/,
United Talmudical Academy,"225 Hudson St, Lakewood, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood/3224-United-Talmudical-Academy/,
Victory Christian Academy,"2301 Grier Ave, Linden, NJ, 07036",https://www.greatschools.org/new-jersey/linden/3225-Victory-Christian-Academy/,
Yeshiva Bais Aharon,"1430 14th Street, Lakewood, NJ, 08701",https://www.greatschools.org/new-jersey/lakewood/3226-Yeshiva-Bais-Aharon/,
Yeshiva Ktana Of Passaic Boys,"1 Main Avenue, Passaic, NJ, 07055",https://www.greatschools.org/new-jersey/passaic/3227-Yeshiva-Ktana-Of-Passaic-Boys/,
Yeshiva Ohr Hatalmud Of Englewood,"101 West Forest Avenue, Englewood, NJ, 07631",https://www.greatschools.org/new-jersey/englewood/3228-Yeshiva-Ohr-Hatalmud-Of-Englewood/,
Yeshiva Shaarei Tzion Boys,"71 Ethel Road West, Piscataway, NJ, 08854",https://www.greatschools.org/new-jersey/piscataway-township/3229-Yeshiva-Shaarei-Tzion-Boys/,
Faith Christian Academy,"101 High St E, Glassboro, NJ, 08028",https://www.greatschools.org/new-jersey/glassboro/3230-Faith-Christian-Academy/,
Mustard Seed Montessori School,"117 Boonton Avenue, Boonton Township, NJ, 07005",https://www.greatschools.org/new-jersey/boonton-township/3232-Mustard-Seed-Montessori-School/,
Growing Tree Childrens Academy,"12 Hillcrest Road, Holmdel, NJ, 07733",https://www.greatschools.org/new-jersey/holmdel/3234-Growing-Tree-Childrens-Academy/,
Little Acres Learning Center,"2384 E Landis Ave, Vineland, NJ, 08361",https://www.greatschools.org/new-jersey/vineland/3235-Little-Acres-Learning-Center/,
Acorn Montessori School,"1222 STATE ROUTE 31, Lebanon, NJ, 08833",https://www.greatschools.org/new-jersey/lebanon/3237-Acorn-Montessori-School/,
Marlton Christian Academy,"625 E MAIN ST, Evesham, NJ, 08053",https://www.greatschools.org/new-jersey/evesham-township/3239-Marlton-Christian-Academy/,
Immaculate Conception School,"520 Chestnut Avenue, Trenton, NJ, 08611",https://www.greatschools.org/new-jersey/trenton/3286-Immaculate-Conception-School/,
Atlantis Prep School,"1904 Atlantic Avenue, Manasquan, NJ, 08736",https://www.greatschools.org/new-jersey/manasquan/3319-Atlantis-Prep-School/,
Barclay Early Childhood Center,"1220 Winston Way, Cherry Hill, NJ, 08034",https://www.greatschools.org/new-jersey/cherry-hill/3374-Barclay-School/,
Althea Gibson E C E Acd,"490 William Street, East Orange, NJ, 07017",https://www.greatschools.org/new-jersey/east-orange/3378-Althea-Gibson-E-C-E-Acd/,
The Annex Elementary School,"130 Hamilton Avenue, Fairview, NJ, 07022",https://www.greatschools.org/new-jersey/fairview/3379-The-Annex-Elementary-School/,
Joseph M Ferraina Lrn Cnt,"80 Avenel Boulevard, Long Branch, NJ, 07740",https://www.greatschools.org/new-jersey/long-branch/3383-Joseph-M-Ferraina-Lrn-Cnt/,
Number 15 Vincent Capuana,"374 Broadway, Passaic, NJ, 07055",https://www.greatschools.org/new-jersey/passaic/3389-Number-15--Vincent-Capuana/,
Ocean Acres Elementary School,"489 Nautilus Drive, Stafford Township, NJ, 08050",https://www.greatschools.org/new-jersey/stafford-township/3395-Ocean-Acres-Elementary-School/,
Wahlstrom Early Chld Academy,"340 Prospect Street, East Orange, NJ, 07017",https://www.greatschools.org/new-jersey/east-orange/3410-Wahlstrom-Early-Chld-Academy/,
Garfield Public Preschool Annex,"464 Outwater Lane, Garfield, NJ, 07026",https://www.greatschools.org/new-jersey/garfield/3413-Garfield-Public-Preschool-Annex/,
Number 16,"657 Main Avenue, Passaic, NJ, 07055",https://www.greatschools.org/new-jersey/passaic/3424-Number-16/,
J C Stuart Elementary School,"70 Sunset Road, Willingboro, NJ, 08046",https://www.greatschools.org/new-jersey/willingboro/3430-J--C--Stuart-Elementary-School/,
No 50 Frances E Smith Ecc,"1000 South Elmora Avenue, Elizabeth, NJ, 07202",https://www.greatschools.org/new-jersey/elizabeth/3443-No-50-Frances-E-Smith-Ecc/,
The Francis E Donnelly Early Childhood Learning Center,"100 Peachwood Drive, Logan Township, NJ, 08085",https://www.greatschools.org/new-jersey/logan-township/3451-Center-Square-School/,
David C Abbott Early Learning Center,"171 TENNENT ROAD, Marlboro, NJ, 07751",https://www.greatschools.org/new-jersey/marlboro-township/3453-Marlboro-Early-Lrn-Center/,
Early Childhood Center,"11 MEMORIAL DRIVE, Neptune Township, NJ, 07753",https://www.greatschools.org/new-jersey/neptune-city/3458-Early-Childhood-Center/,
West New York Childhood Ed School,"5204 Hudson Avenue, West New York, NJ, 07093",https://www.greatschools.org/new-jersey/west-new-york/3469-West-New-York-Childhood-Ed-School/,
Al- Hikmah Elementary School,"278n 8th Street, Prospect Park, NJ, 07508",https://www.greatschools.org/new-jersey/prospect-park/3477-Al--Hikmah-Elementary-School/,
Conover Road Primary School,"56 Conover Road, Colts Neck, NJ, 07722",https://www.greatschools.org/new-jersey/colts-neck/3484-Conover-Road-Primary-School/,
Lenape Meadows School,"160 Ridge Road, Mahwah, NJ, 07430",https://www.greatschools.org/new-jersey/mahwah/3494-Lenape-Meadows-School/,
Law & Public Safety,"38 Bartholdi Avenue, Butler, NJ, 07405",https://www.greatschools.org/new-jersey/butler/3496-Law--Public-Safety/,
Town Center Es Plainsboro,"700 WYNDHURST DRIVE, Plainsboro Township, NJ, 08536",https://www.greatschools.org/new-jersey/princeton-meadows/3504-Town-Center-Es--Plainsboro/,
Central Park School,"5 Jean Street, Morristown, NJ, 07960",https://www.greatschools.org/new-jersey/morristown/3506-Regional-Day-School/,
Children's Corner At Bridgewater Umc,"651 Country Club Road, Bridgewater, NJ, 08807",https://www.greatschools.org/new-jersey/bridgewater/3507-Childrens-Corner-At-Bridgewater-Umc/,
Evangel Day School,"656 North Broad Street, Elizabeth, NJ, 07208",https://www.greatschools.org/new-jersey/elizabeth/3508-Evangel-Day-School/,
Mae J Strong Child Development Center,"Po Box 1167, New Brunswick, NJ, 08903",https://www.greatschools.org/new-jersey/new-brunswick/3509-Mae-J-Strong-Child-Development-Center/,
Kingsway Learning Center Haddonfield Campus,"144 Kings Highway West, Haddonfield, NJ, 08033",https://www.greatschools.org/new-jersey/haddonfield/3510-Kingsway-Learning-Center-Haddonfield-Campus/,
Johnson & Johnson Child Development Center,"1 Johnson And Johnson Plaza, New Brunswick, NJ, 08901",https://www.greatschools.org/new-jersey/new-brunswick/3511-Johnson--Johnson-Child-Development-Center/,
Just Children Child Development Center,"14000 Commerce Parkway, Mount Laurel, NJ, 08054",https://www.greatschools.org/new-jersey/mount-laurel/3513-Just-Children-Child-Development-Center/,
Centenary Early Learning Center,"200 Hillside Avenue, Metuchen, NJ, 08840",https://www.greatschools.org/new-jersey/metuchen/3515-Centenary-Early-Learning-Center/,
Mount Saint Joseph Childrens Center,"124 Shepherd Lane, Totowa, NJ, 07512",https://www.greatschools.org/new-jersey/totowa/3516-Mount-Saint-Joseph-Childrens-Center/,
Sweet Dreams Day Care,"7000 Kennedy Blvd E, Guttenberg, NJ, 07093",https://www.greatschools.org/new-jersey/guttenberg/3517-Sweet-Dreams-Day-Care/,
Rainbow Montessori,"1293 Broad Street, Bloomfield, NJ, 07003",https://www.greatschools.org/new-jersey/bloomfield/3519-Rainbow-Montessori/,
Robbin's Nest Academy,"12 Bc World's Fair Drive, Somerset, NJ, 08873",https://www.greatschools.org/new-jersey/somerset/3520-Robbins-Nest-Academy/,
Academy360 Lower School (Formerly The Children's Institute),"One Sunset Avenue, Verona, NJ, 07044",https://www.greatschools.org/new-jersey/verona/3521-Academy360-Lower-School-Formerly-The-Childrens-Institute/,
Start Rite Nursery School & Kn,"9 Stelton Road, Piscataway Township, NJ, 08854",https://www.greatschools.org/new-jersey/piscataway-township/3522-Start-Rite-Nursery-School--Kn/,
Tender Care,"146 Delancy St, Newark, NJ, 07105",https://www.greatschools.org/new-jersey/newark/3523-Tender-Care/,
Cpc Weekday Nursery School & Kindergarten,"70 Maple Street, Summit, NJ, 07901",https://www.greatschools.org/new-jersey/summit/3524-Cpc-Weekday-Nursery-School--Kindergarten/,
Horizon School,"51 Old Road, Livingston, NJ, 07039",https://www.greatschools.org/new-jersey/livingston/3525-Horizon-School/,
High Point School Of Bergen County,"46 Spring Street, Lodi, NJ, 07644",https://www.greatschools.org/new-jersey/lodi/3526-High-Point-School-Of-Bergen-County/,
Temple B'Nai Shalom,"P.O. Box 957, East Brunswick, NJ, 08816",https://www.greatschools.org/new-jersey/east-brunswick/3527-Temple-BNai-Shalom/,
Bancroft School,"Po Box 20, Haddonfield, NJ, 08033",https://www.greatschools.org/new-jersey/haddonfield/3528-Bancroft-School/,
Windsor Academy,"665 McBride Avenue, Woodland Park, NJ, 07424",https://www.greatschools.org/new-jersey/woodland-park/3529-Windsor-Academy/,
Patrick McGaheran Elementary School,"63 Allerton Road, Lebanon, NJ, 08833",https://www.greatschools.org/new-jersey/lebanon/353-Patrick-McGaheran-Elementary-School/,
Wee Care Child Care Center,"303 Maplewood Road, Clifton, NJ, 07013",https://www.greatschools.org/new-jersey/clifton/3530-Wee-Care-Child-Care-Center/,
Monmouth Montesori Academy,"2307 Railroad Avenue, Spring Lake, NJ, 07762",https://www.greatschools.org/new-jersey/wall-township/3531-Willow-Tree-Nursery-School/,
World of Wonder,"145 Paulison Ave, Passaic, NJ, 07055",https://www.greatschools.org/new-jersey/passaic/3532-World-Of-Wonder/,
Up and Growing,"215 N Washington Ave, Bergenfield, NJ, 07621",https://www.greatschools.org/new-jersey/bergenfield/3533-Up-And-Growing/,
Urban Promise Academy,"PO BOX 1479, Camden, NJ, 08105",https://www.greatschools.org/new-jersey/camden/3535-Urban-Promise-Academy/,
Chesterbrook Academy Marlton,"108 Evesboro Medford Road, Evesham Township, NJ, 08053",https://www.greatschools.org/new-jersey/evesham-township/3537-Chesterbrook-Academy-Marlton/,
Vly Settlement House Day Care,"33 Tompkins Street #41, West Orange, NJ, 07052",https://www.greatschools.org/new-jersey/west-orange/3538-Vly-Settlement-House-Day-Care/,
